ChEMBL ID,Name,Molecular Weight,CX Acidic pKa,CX Basic pKa,Aromatic Rings,Molecular Species,Molecular Formula,Smiles,Inchi Key,Amine Class
CHEMBL3621529,,203.24,12.83,9.37,0.0,BASE,C9H17NO4,OC[C@@]12CCCN1C[C@H](O)[C@@H](O)[C@@H]2O,VAJIQEORJZUVIB-UYXSQOIJSA-N,tertiary
CHEMBL507012,,225.29,,9.74,1.0,BASE,C11H19N3O2,Cn1c(CC2(CN)CCCCC2)noc1=O,AYHSPTMVBFDOBM-UHFFFAOYSA-N,primary
CHEMBL5219628,,293.28,11.74,8.11,2.0,NEUTRAL,C12H15N5O4,O=C1N[C@@H]([C@@H](CO)NCc2c[nH]c3c(O)ncnc23)CO1,KHIBNENLBXJVLV-HTQZYQBOSA-N,secondary
CHEMBL222661,,206.29,,8.22,1.0,NEUTRAL,C12H18N2O,Cc1cccc(C)c1N(C)C(=O)[C@H](C)N,WAZVWEIMFJYUIF-JTQLQIEISA-N,primary
CHEMBL125134,,225.29,,9.84,1.0,BASE,C12H19NO3,COc1ccc(OC)c(OC)c1CC(C)N,OASZJWLOOFXASO-UHFFFAOYSA-N,primary
CHEMBL71666,,207.28,,9.62,1.0,BASE,C11H17N3O,COc1cncc(N2CCCNCC2)c1,CLRANNZHQRADST-UHFFFAOYSA-N,secondary
CHEMBL1087198,,225.25,,10.12,0.0,BASE,C10H15N3O3,O=C1[C@H]2CNC[C@H]2C(=O)N1N1CCOCC1,IJQWNGARKWMWBE-OCAPTIKFSA-N,secondary
CHEMBL445084,,161.25,,9.0,1.0,BASE,C11H15N,CN(C)[C@H]1C[C@@H]1c1ccccc1,PDXXWTJRNAWRQW-MNOVXSKESA-N,tertiary
CHEMBL5418559,,188.27,,9.98,2.0,BASE,C12H16N2,Cc1cccc2c(CC(C)N)c[nH]c12,ISJMGGZLKGIAFX-UHFFFAOYSA-N,primary
CHEMBL3273091,,137.23,,10.39,0.0,BASE,C9H15N,CN1CC[C@@H]2C=CC[C@@H]1C2,TYGAKDOEEWEIOH-DTWKUNHWSA-N,tertiary
CHEMBL4102645,,308.33,13.2,8.67,0.0,BASE,C12H24N2O7,COCOCCOCC(=O)NC[C@@H]1N[C@H](CO)[C@H](O)[C@@H]1O,KSSLJLGDPKLROQ-SPFNVWMYSA-N,secondary
CHEMBL296205,,205.26,,8.17,2.0,NEUTRAL,C11H15N3O,CN(CCc1c[nH]cn1)Cc1ccco1,RWMXYXWGAYKKJL-UHFFFAOYSA-N,tertiary
CHEMBL3945529,,159.23,,10.03,1.0,BASE,C11H13N,CC(N)CC#Cc1ccccc1,AIEIYOQMLDXJFT-UHFFFAOYSA-N,primary
CHEMBL302237,,201.27,,10.13,1.0,BASE,C12H15N3,C1=C(c2ccnnc2)C2CCC(CC1)N2,SAOUDQKVCQGQDK-UHFFFAOYSA-N,secondary
CHEMBL609631,,211.26,,7.88,1.0,NEUTRAL,C11H17NO3,Cc1ccc(C(=O)CCN(C)CCO)o1,VIDYTLSKEDLLFT-UHFFFAOYSA-N,tertiary
CHEMBL4548063,,156.27,,10.38,0.0,BASE,C9H20N2,CC(C)CN1CCC(N)CC1,ZXVWFOMYPHVUGO-UHFFFAOYSA-N,primary
CHEMBL145976,,178.23,,9.15,1.0,BASE,C10H14N2O,Cc1cc(/C=C2\CCCNC2)on1,KKVQAQZURYILKT-RMKNXTFCSA-N,secondary
CHEMBL2111649,,205.26,,8.74,1.0,BASE,C11H15N3O,COc1cncc([C@@H]2CN3CCC2C3)n1,ZDDPFMBZPFHRDP-YGPZHTELSA-N,tertiary
CHEMBL5076925,,268.32,11.5,5.97,0.0,NEUTRAL,C12H20N4O3,CC(C(C)N1CC(=O)NC(=O)C1)N1CCNC(=O)C1,DARNFXCXELGQKU-UHFFFAOYSA-N,tertiary
CHEMBL111615,,142.2,,8.36,0.0,NEUTRAL,C7H14N2O,CON=C1CCN(C)CC1,WVMYKOKEHJOIDX-UHFFFAOYSA-N,tertiary
CHEMBL4279351,,178.24,11.18,8.13,1.0,NEUTRAL,C10H14N2O,Oc1ccc(CN2CCCC2)cn1,TVJADEQYQFTXRR-UHFFFAOYSA-N,tertiary
CHEMBL444276,,225.29,,4.78,0.0,NEUTRAL,C12H19NO3,CC1(C)OCC2(CO1)C(=O)C1CCN2CC1,MMWLAMGMZATNGN-UHFFFAOYSA-N,tertiary
CHEMBL1916680,,217.27,,7.65,1.0,NEUTRAL,C12H15N3O,CN1CC2ON=C(c3ccc(N)cc3)C2C1,YQAPLHYTMNJLOS-UHFFFAOYSA-N,tertiary
CHEMBL3819442,,187.28,,7.39,0.0,NEUTRAL,C10H21NO2,CC(C)C[C@H](N)C(=O)OC(C)(C)C,HBEJJYHFTZDAHZ-QMMMGPOBSA-N,primary
CHEMBL3323228,,179.31,,11.39,0.0,BASE,C12H21N,C1CC[C@]23CCCC[C@@]2(C1)CNC3,NQKWNYCHQSMIRV-TXEJJXNPSA-N,secondary
CHEMBL3982376,,161.25,,10.4,1.0,BASE,C11H15N,CC(N)C/C=C/c1ccccc1,LLHJXESMOGGFAI-WEVVVXLNSA-N,primary
CHEMBL3921422,,161.25,,10.4,1.0,BASE,C11H15N,C[C@H](N)C/C=C/c1ccccc1,LLHJXESMOGGFAI-CYNRKNSPSA-N,primary
CHEMBL3087497,,185.18,8.93,8.19,1.0,NEUTRAL,C7H11N3O3,O=c1[nH]cc(CNCCO)c(=O)[nH]1,GAHHXDUPODLOLN-UHFFFAOYSA-N,secondary
CHEMBL395323,,218.26,13.49,9.65,1.0,BASE,C11H14N4O,NC(=O)c1cncc(N2CC3CC2CN3)c1,IYNBYHMSSSABOB-UHFFFAOYSA-N,secondary
CHEMBL3246269,,141.13,9.59,8.38,1.0,NEUTRAL,C6H7NO3,NCc1cc(=O)c(O)co1,AULIQBZSRZXJJU-UHFFFAOYSA-N,primary
CHEMBL1651433,,129.2,,10.36,0.0,BASE,C7H15NO,OCCC1CCNCC1,LDSQQXKSEFZAPE-UHFFFAOYSA-N,secondary
CHEMBL3108873,,174.2,,9.19,2.0,BASE,C10H10N2O,NCc1ccc(-c2cnco2)cc1,KDGPGIRXRWYDQE-UHFFFAOYSA-N,primary
CHEMBL1778128,,165.19,,9.04,1.0,BASE,C9H11NO2,COC(=O)c1cccc(CN)c1,OWBKDJSKHXGOJY-UHFFFAOYSA-N,primary
CHEMBL1170714,,216.29,13.39,9.98,2.0,BASE,C12H16N4,c1cc2[nH]ncc2cc1NC1CCNCC1,UTTRIAGDXSAEMN-UHFFFAOYSA-N,secondary
CHEMBL1770737,,173.22,13.71,9.21,2.0,BASE,C10H11N3,NCc1ccc(-c2c[nH]cn2)cc1,HGIDLCJAORUXFC-UHFFFAOYSA-N,primary
CHEMBL1818434,,147.17,13.52,8.8,0.0,BASE,C6H13NO3,OC[C@@H]1CNC[C@H](O)[C@@H]1O,QPYJXFZUIJOGNX-HCWXCVPCSA-N,secondary
CHEMBL145862,,241.34,,11.35,0.0,BASE,C11H23N5O,NC(N)=NCCCC(N)C(=O)N1CCCCC1,BJEKZAHKFCREOG-UHFFFAOYSA-N,primary
CHEMBL1221903,,193.25,,6.97,1.0,NEUTRAL,C11H15NO2,CCOC(=O)[C@@H](N)Cc1ccccc1,CJGXMNONHNZEQQ-JTQLQIEISA-N,primary
CHEMBL4086874,,179.26,,10.2,1.0,BASE,C11H17NO,CN[C@H](C)Cc1ccc(OC)cc1,UGFMBZYKVQSQFX-SECBINFHSA-N,secondary
CHEMBL4099531,,220.27,,8.21,1.0,NEUTRAL,C12H16N2O2,CN1CCC[C@H]1[C@@H]1COc2cccnc2O1,ILBLIPKOMANMPA-ONGXEEELSA-N,tertiary
CHEMBL1715893,,157.26,,10.22,0.0,BASE,C9H19NO,CC1CC(CN)CC(CO)C1,OCRWQOBBCGSFAT-UHFFFAOYSA-N,primary
CHEMBL4639078,,137.23,,10.0,0.0,BASE,C9H15N,NC1CC1C1=CCCCC1,LAWQEEFTYXRXLT-UHFFFAOYSA-N,primary
CHEMBL391559,,250.3,,9.13,0.0,BASE,C12H18N4O2,CNC(=O)[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,PLCDITAKLXTZNC-GUBZILKMSA-N,secondary
CHEMBL150701,,179.27,,10.36,1.0,BASE,C10H17N3,c1nc(CCC2CCNCC2)c[nH]1,XSOYKCANSOSZRB-UHFFFAOYSA-N,secondary
CHEMBL376727,,210.23,8.78,7.78,1.0,NEUTRAL,C10H14N2O3,N[C@@H](CCc1ccc(O)cc1)C(=O)NO,FCEPGXBLKUGTSX-VIFPVBQESA-N,primary
CHEMBL3966025,,204.23,13.13,7.85,0.0,NEUTRAL,C8H16N2O4,CC(=O)N[C@H]1CN[C@H](CO)[C@@H](O)[C@H]1O,GBRAQQUMMCVTAV-FKSUSPILSA-N,secondary
CHEMBL365726,,191.23,,9.13,0.0,BASE,C10H13N3O,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H]1CCN1,TYVFRLPOUVPKDW-XGEHTFHBSA-N,secondary
CHEMBL103779,,209.29,,8.92,1.0,BASE,C12H19NO2,COc1ccc(OC)c(CCN(C)C)c1,FLGXFZDJPYGBNA-UHFFFAOYSA-N,tertiary
CHEMBL17605,,174.25,,8.18,1.0,NEUTRAL,C11H14N2,CN1CC=C(c2ccccn2)CC1,IVVNPYFQUBPSOL-UHFFFAOYSA-N,tertiary
CHEMBL5403929,,256.3,12.58,8.83,0.0,BASE,C12H20N2O4,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](O)[C@H](N)C1CC1,NWBRFGPTTHWJSA-AEJSXWLSSA-N,primary
CHEMBL158803,,240.35,,8.04,0.0,NEUTRAL,C12H24N4O,CN1CCN(CCCN2CCCNC2=O)CC1,IIMNVXTZMZYGPE-UHFFFAOYSA-N,tertiary
CHEMBL2261808,2-MORPHOLINOCYCLOHEXANOL,185.27,,8.0,0.0,NEUTRAL,C10H19NO2,OC1CCCCC1N1CCOCC1,VRWZNEVHNNIRKP-UHFFFAOYSA-N,tertiary
CHEMBL30963,,204.28,,8.77,1.0,BASE,C11H16N4,CCc1nncc([C@H]2CN3CC[C@H]2C3)n1,NGXHVRKAFXBUNB-IUCAKERBSA-N,tertiary
CHEMBL96797,,192.26,,8.7,1.0,BASE,C11H16N2O,CN1CCC[C@H]1COc1ccccn1,FVYOREQUPSCRIR-JTQLQIEISA-N,tertiary
CHEMBL2448812,,141.26,,10.74,0.0,BASE,C9H19N,CC1(C)CCCC(C)(C)N1,RKMGAJGJIURJSJ-UHFFFAOYSA-N,secondary
CHEMBL108642,,217.35,,9.29,0.0,BASE,C12H27NO2,CCCCCCCCC[C@H](O)[C@@H](N)CO,VXQKRERKPNSAKY-RYUDHWBXSA-N,primary
CHEMBL3622597,,185.27,,8.81,0.0,BASE,C9H19N3O,CCNC(=O)N1CCC(N(C)C)C1,FZSZKMMXRBDBQI-UHFFFAOYSA-N,tertiary
CHEMBL4204967,,220.27,9.01,8.21,1.0,NEUTRAL,C12H16N2O2,O=C(CCN1CCc2ccccc2C1)NO,CSUNRCDQZFLWOZ-UHFFFAOYSA-N,tertiary
CHEMBL1770989,,252.32,,7.57,1.0,NEUTRAL,C11H20N6O,CN1CCN(c2cc(N)nc(NCCO)n2)CC1,ZUBSFEQQFUFJMC-UHFFFAOYSA-N,tertiary
CHEMBL3330641,,174.25,,9.73,2.0,BASE,C11H14N2,Cn1cc(CCN)c2ccccc21,CAAGZPJPCKMFBD-UHFFFAOYSA-N,primary
CHEMBL497935,HYACINTHACINE B6,203.24,13.15,9.01,0.0,BASE,C9H17NO4,C[C@@H]1C[C@H](O)[C@@H]2[C@H](O)[C@@H](O)[C@@H](CO)N21,PIBHCJDPQRCONN-ZLSXHNQQSA-N,tertiary
CHEMBL454998,,231.29,12.78,9.42,0.0,BASE,C11H21NO4,OC[C@H]1O[C@H](CNC2CCCC2)[C@@H](O)[C@@H]1O,UTBLTVCGVZQHJS-GWOFURMSSA-N,secondary
CHEMBL98544,,111.19,,9.57,0.0,BASE,C7H13N,CCN1CC=CCC1,RQCAAFRALKAXRR-UHFFFAOYSA-N,tertiary
CHEMBL2409493,,154.21,,11.17,0.0,BASE,C8H14N2O,CC(=O)N1CC2CNCC2C1,JVTWFZWFTGAAGI-UHFFFAOYSA-N,secondary
CHEMBL241347,,89.1,12.9,7.8,0.0,NEUTRAL,C2H7N3O,NCC(=O)NN,HAZOZRAPGZDOEM-UHFFFAOYSA-N,primary
CHEMBL19823,,146.24,,9.85,0.0,BASE,C6H18N4,NCCN(CCN)CCN,MBYLVOKEDDQJDY-UHFFFAOYSA-N,primary
CHEMBL493479,,207.28,,8.23,1.0,NEUTRAL,C10H17N5,Cc1cc(N2CCN(C)CC2)nc(N)n1,YUSOSBOKYGGFKB-UHFFFAOYSA-N,tertiary
CHEMBL464522,,309.32,12.19,8.93,0.0,BASE,C12H23NO8,OC[C@H]1NCC[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,ZFBSYXPXCAAPOU-FYKVHUBJSA-N,secondary
CHEMBL43888,,205.26,,8.66,2.0,BASE,C11H15N3O,c1coc(CNCCCc2c[nH]cn2)c1,KOGQYKLHHMBXKP-UHFFFAOYSA-N,secondary
CHEMBL2448942,,98.15,,6.92,0.0,NEUTRAL,C5H10N2,CN(C)CCC#N,MTPJEFOSTIKRSS-UHFFFAOYSA-N,tertiary
CHEMBL444922,,151.25,,10.86,0.0,BASE,C10H17N,CNC12CC3CC(CC1C3)C2,QBTYINCSCXTRCI-UHFFFAOYSA-N,secondary
CHEMBL4761823,,160.22,,8.52,1.0,BASE,C10H12N2,C1=CC[C@H](c2cccnc2)NC1,SOPPBXUYQGUQHE-SNVBAGLBSA-N,secondary
CHEMBL322431,,193.25,13.67,9.09,1.0,BASE,C11H15NO2,Cc1ccc2c(c1)[C@H](O)[C@@H](N)CCO2,ZGNVTNRACNXYEB-ONGXEEELSA-N,primary
CHEMBL138742,,249.27,10.62,5.97,2.0,NEUTRAL,C12H15N3O3,Cc1cc2[nH]c(=O)n(C(=O)[C@@H](N)CO)c2cc1C,WJHONNMIFNCFJF-QMMMGPOBSA-N,primary
CHEMBL81665,,164.25,,9.76,0.0,BASE,C10H16N2,CN1CCC(C2=CN=CCC2)C1,GWBIBWHPIKQCCD-UHFFFAOYSA-N,tertiary
CHEMBL4779424,,176.26,,9.76,1.0,BASE,C11H16N2,CN(C)CC/C=C/c1cccnc1,ZZHZSKGOOLOJFA-ZZXKWVIFSA-N,tertiary
CHEMBL2448839,,101.15,,7.51,0.0,NEUTRAL,C5H11NO,CN1CCOCC1,SJRJJKPEHAURKC-UHFFFAOYSA-N,tertiary
CHEMBL3969388,,162.19,13.2,9.19,0.0,BASE,C6H14N2O3,NC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,NJOZFAFEQVQFJI-BXKVDMCESA-N,primary
CHEMBL383805,,237.3,,10.01,1.0,BASE,C12H19N3O2,CCCNC1CCn2ncc(C(=O)OC)c2C1,YTVZWXSONDLPSZ-UHFFFAOYSA-N,secondary
CHEMBL4168511,,175.24,,9.67,1.0,BASE,C10H13N3,c1cncc(N2C[C@H]3C[C@@H]2CN3)c1,ZGHKBXCWIZHPBZ-PSASIEDQSA-N,secondary
CHEMBL2409051,,268.32,12.06,8.52,1.0,BASE,C12H20N4O3,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)C(C)C,SOTMNTBAGUGOAS-UWVGGRQHSA-N,primary
CHEMBL184673,,163.22,,11.75,1.0,BASE,C9H13N3,N=C(N)c1ccc(CCN)cc1,YBXXTLSPMFKJDC-UHFFFAOYSA-N,primary
CHEMBL1916669,,219.29,,8.13,1.0,NEUTRAL,C12H17N3O,CN(C)CC1CC(c2ccc(N)cc2)=NO1,BAMZQAZCUNGEFJ-UHFFFAOYSA-N,tertiary
CHEMBL5418058,,188.27,,11.12,1.0,BASE,C12H16N2,c1ccc(N2CC3CNCC3C2)cc1,ZPKIUZZZFIZELT-UHFFFAOYSA-N,secondary
CHEMBL4578884,,219.24,,7.0,2.0,NEUTRAL,C11H13N3O2,OCCNCc1nc(-c2ccccc2)no1,LBAJDPLAKQDOJK-UHFFFAOYSA-N,secondary
CHEMBL3915366,,147.17,13.31,9.52,0.0,BASE,C6H13NO3,C[C@H](O)[C@@H]1NC[C@H](O)[C@@H]1O,HVRWFMCLXNLOCH-BXKVDMCESA-N,secondary
CHEMBL3808777,,131.22,,9.88,0.0,BASE,C7H17NO,CC(C)C[C@H](N)[C@@H](C)O,MGJSTMLRSUCUET-RQJHMYQMSA-N,primary
CHEMBL1927027,,165.24,,9.99,1.0,BASE,C10H15NO,COc1cccc(C[C@@H](C)N)c1,VEJWNIYARKAHFI-MRVPVSSYSA-N,primary
CHEMBL2409317,(-)-LENTIGINOSINE,157.21,13.37,9.98,0.0,BASE,C8H15NO2,O[C@H]1[C@H](O)CN2CCCC[C@H]12,SQECYPINZNWUTE-BWZBUEFSSA-N,tertiary
CHEMBL3622600,,171.24,,6.9,0.0,NEUTRAL,C8H17N3O,CN1CCN(C(=O)N(C)C)CC1,OUVVCIBIGUCHRM-UHFFFAOYSA-N,tertiary
CHEMBL5199229,,179.22,13.31,9.0,1.0,BASE,C10H13NO2,O[C@@H]1[C@@H](O)CN[C@H]1c1ccccc1,ZYKVHGYTSPUHNA-LPEHRKFASA-N,secondary
CHEMBL328705,,165.2,,9.73,1.0,BASE,C8H11N3O,c1ncc(OC[C@@H]2CCN2)cn1,XOYWIKDUNYLVAF-ZETCQYMHSA-N,secondary
CHEMBL5198089,,173.22,10.33,9.26,0.0,BASE,C7H15N3O2,CN(C)CCCNC(=O)/C=N/O,KXUUSWWZIUKVHH-RMKNXTFCSA-N,tertiary
CHEMBL2448837,,145.2,,9.46,0.0,BASE,C7H15NO2,CC(=O)OCCCN(C)C,QIOHHDBZBVJGCT-UHFFFAOYSA-N,tertiary
CHEMBL1213652,,268.27,10.03,7.94,2.0,NEUTRAL,C11H14N4O4,[3H]C(O)[C@H]1N[C@@H](c2c[nH]c3c(=O)[nH]cnc23)[C@H](O)[C@@H]1O,IWKXDMQDITUYRK-ITZIIZASSA-N,secondary
CHEMBL3633207,,193.25,,9.41,1.0,BASE,C11H15NO2,NC[C@H]1COC[C@H](c2ccccc2)O1,XNUYBCVZMSUNCN-WDEREUQCSA-N,primary
CHEMBL5185560,,160.22,,8.52,1.0,BASE,C10H12N2,C1=CCC(c2cccnc2)NC1,SOPPBXUYQGUQHE-UHFFFAOYSA-N,secondary
CHEMBL2409037,,283.29,11.83,7.35,1.0,NEUTRAL,C11H17N5O4,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CC(N)=O,PQMRWSJXQOHQPH-YUMQZZPRSA-N,primary
CHEMBL332158,,188.27,,8.63,1.0,BASE,C12H16N2,CN1CC=C(c2ccc(N)cc2)CC1,JVEFUUSABCMFKJ-UHFFFAOYSA-N,tertiary
CHEMBL350320,PHENYLALANINE AMIDE,164.21,,8.02,1.0,NEUTRAL,C9H12N2O,NC(=O)[C@@H](N)Cc1ccccc1,OBSIQMZKFXFYLV-QMMMGPOBSA-N,primary
CHEMBL3037929,,169.22,,11.49,0.0,BASE,C9H15NO2,COC(=O)[C@H]1C[C@H]2CNC[C@H]2C1,FHIJCASAUMRSAS-WHUPJOBBSA-N,secondary
CHEMBL4066213,,166.22,,6.49,1.0,NEUTRAL,C9H14N2O,c1c[nH]c(CN2CCOCC2)c1,NNYCWQQBERZJMP-UHFFFAOYSA-N,tertiary
CHEMBL4105266,,178.24,,7.35,1.0,NEUTRAL,C9H14N4,CN1CCN(c2ccncn2)CC1,JQVDISNYQMXLRW-UHFFFAOYSA-N,tertiary
CHEMBL4452515,,189.22,13.52,7.03,2.0,NEUTRAL,C10H11N3O,c1coc(C2NCCc3nc[nH]c32)c1,RATNHEJNTDOUKB-UHFFFAOYSA-N,secondary
CHEMBL340514,,156.23,,7.32,0.0,NEUTRAL,C8H16N2O,CC(C)C[C@@H]1NCCNC1=O,UNDFYAIFIIFDIC-ZETCQYMHSA-N,secondary
CHEMBL277024,,141.26,,10.42,0.0,BASE,C9H19N,CC(N)CC1CCCCC1,GIXSTBOIKJPUKD-UHFFFAOYSA-N,primary
CHEMBL3912463,,159.23,,10.03,1.0,BASE,C11H13N,C[C@@H](N)CC#Cc1ccccc1,AIEIYOQMLDXJFT-SNVBAGLBSA-N,primary
CHEMBL3622402,,154.22,,10.24,1.0,BASE,C7H14N4,NCCCCc1c[nH]c(N)n1,ZTYXRDGCCBTGCB-UHFFFAOYSA-N,primary
CHEMBL2207398,,222.29,13.38,9.8,1.0,BASE,C12H18N2O2,O[C@H]1[C@@H](O)CN[C@@H]1CCNc1ccccc1,HAOLJUHRPKTQFK-GRYCIOLGSA-N,secondary
CHEMBL4455229,,189.21,13.2,8.72,0.0,BASE,C8H15NO4,OC[C@@H]1[C@@H](O)[C@H](O)[C@H]2C[C@@H](O)CN12,CFGFJVAAZQVWOK-FMDGEEDCSA-N,tertiary
CHEMBL3913053,,161.25,,10.4,1.0,BASE,C11H15N,C[C@@H](N)C/C=C/c1ccccc1,LLHJXESMOGGFAI-NAZIUFLLSA-N,primary
CHEMBL2332152,,210.32,,9.53,0.0,BASE,C12H22N2O,CC(C)C(=O)N[C@H]1CCN2CCCC[C@@H]12,YQMSHMLJUFBQKQ-QWRGUYRKSA-N,tertiary
CHEMBL1159821,,220.27,9.89,8.96,2.0,BASE,C12H16N2O2,Cc1c(O)c(O)c(C)c2c(CCN)c[nH]c12,ZPYZCLCQXCZFIP-UHFFFAOYSA-N,primary
CHEMBL3786370,,325.31,12.19,8.81,0.0,BASE,C12H23NO9,OC[C@H]1N[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,AZDBETUGBOOBRU-BBFNFCGLSA-N,secondary
CHEMBL321099,,148.21,,7.62,1.0,NEUTRAL,C9H12N2,CN1CCC1c1cccnc1,AQTJADRDDFZHKK-UHFFFAOYSA-N,tertiary
CHEMBL489887,,222.25,10.04,8.51,2.0,BASE,C10H14N4O2,O=c1[nH]cnc2c(CNCCCO)c[nH]c12,MUFJUYIJQHSIBI-UHFFFAOYSA-N,secondary
CHEMBL341937,,180.25,,7.91,1.0,NEUTRAL,C10H16N2O,CCc1cc([C@H]2CCCN2C)on1,PPTOVEPVLPTJKI-SECBINFHSA-N,tertiary
CHEMBL1916681,,218.26,8.97,7.49,1.0,NEUTRAL,C12H14N2O2,CN1CC2ON=C(c3ccc(O)cc3)C2C1,KFBAEGLCRCONKM-UHFFFAOYSA-N,tertiary
CHEMBL316698,,151.21,,9.77,1.0,BASE,C9H13NO,COc1cccc(CCN)c1,WJBMRZAHTUFBGE-UHFFFAOYSA-N,primary
CHEMBL1818320,,133.15,12.63,9.49,0.0,BASE,C5H11NO3,OC[C@]1(O)CNC[C@H]1O,VWMSLTGKBPRHSC-RFZPGFLSSA-N,secondary
CHEMBL553638,,241.38,,12.43,0.0,BASE,C12H27N5,CC(C)=CCNC(=N)NCCCNCCCN,GMFVMHAXKJJQKE-UHFFFAOYSA-N,primary
CHEMBL39537,,147.22,,9.55,1.0,BASE,C10H13N,N[C@H]1CCCc2ccccc21,JRZGPXSSNPTNMA-JTQLQIEISA-N,primary
CHEMBL1180399,,163.22,,8.83,1.0,BASE,C9H13N3,c1cncc(N2CCNCC2)c1,DNDJHEWLYGJJCY-UHFFFAOYSA-N,secondary
CHEMBL2261440,,200.28,,10.23,0.0,BASE,C10H20N2O2,O=CCCNCCCCNCCC=O,WPBJCXUUUSDQJO-UHFFFAOYSA-N,secondary
CHEMBL1160694,,241.29,9.86,9.22,1.0,BASE,C12H19NO4,CC(C)NC[C@H](O)COc1ccc(O)c(O)c1,BTOQOGYPRARWDT-VIFPVBQESA-N,secondary
CHEMBL145680,,214.27,,8.43,0.0,NEUTRAL,C9H18N4O2,NCC(=O)N1CCCN(C(=O)CN)CC1,BEKYRSXGOFLCKM-UHFFFAOYSA-N,primary
CHEMBL589994,,227.26,,7.64,1.0,NEUTRAL,C11H17NO4,O=C(CCN(CCO)CCO)c1ccco1,MEAOWERYIPTUQP-UHFFFAOYSA-N,tertiary
CHEMBL245039,,175.24,,9.74,1.0,BASE,C10H13N3,c1cc(N2CC3CC2CN3)ccn1,KNNOZXNWPUIBSA-UHFFFAOYSA-N,secondary
CHEMBL80254,,133.15,13.32,9.36,0.0,BASE,C5H11NO3,OC[C@H]1NC[C@@H](O)[C@@H]1O,OQEBIHBLFRADNM-UOWFLXDJSA-N,secondary
CHEMBL227225,,163.17,13.26,7.65,0.0,NEUTRAL,C6H13NO4,OC[C@H]1NC(O)C[C@@H](O)[C@@H]1O,BTEHIRWQUADKFP-DUVQVXGLSA-N,secondary
CHEMBL3323230,,163.26,,11.36,0.0,BASE,C11H17N,C1=CC[C@]23CCC[C@@]2(C1)CNC3,IHIQDPZMFPXCTF-PHIMTYICSA-N,secondary
CHEMBL166799,,222.29,13.13,8.18,0.0,NEUTRAL,C12H18N2O2,O=C1[C@H](O)CCN1CC#CCN1CCCC1,RRMABLCKJXMOLL-LLVKDONJSA-N,tertiary
CHEMBL203441,,209.34,,10.75,1.0,BASE,C12H23N3,CCCCNCCCCCc1c[nH]cn1,MEOKXROUBIRKJZ-UHFFFAOYSA-N,secondary
CHEMBL381074,,195.31,,10.75,1.0,BASE,C11H21N3,CCCNCCCCCc1c[nH]cn1,UKCSSOGUCSSDDR-UHFFFAOYSA-N,secondary
CHEMBL193642,,241.29,,8.25,0.0,NEUTRAL,C12H19NO4,CC(=O)OC1CC2CC(OC(C)=O)C(C1)N2C,ZBNGGJNWFWYOJK-UHFFFAOYSA-N,tertiary
CHEMBL3746840,,179.26,,10.14,1.0,BASE,C11H17NO,CNCCc1ccc(CCO)cc1,YRBDUTQKJOQYKH-UHFFFAOYSA-N,secondary
CHEMBL3238256,,262.32,,6.35,2.0,NEUTRAL,C12H18N6O,Cc1cc(NCCN2CCOCC2)c2nncn2n1,UWHYWQKATRWHNN-UHFFFAOYSA-N,tertiary
CHEMBL236100,,226.32,,7.73,0.0,NEUTRAL,C12H22N2O2,CC(C)(C)OC[C@H](N)C(=O)N1CC[C@@H]2C[C@@H]21,AHKXUQMUIMCLJQ-UTLUCORTSA-N,primary
CHEMBL484549,,164.21,,8.72,1.0,BASE,C9H12N2O,Cc1cc(C23CC(CN2)C3)on1,JUBXVNWVCYXFLO-UHFFFAOYSA-N,secondary
CHEMBL305147,,201.27,,7.96,1.0,NEUTRAL,C12H15N3,CN1C2CC=C(c3cncnc3)C1CC2,IEGZJSVYJFWLHN-UHFFFAOYSA-N,tertiary
CHEMBL2179537,,231.25,,11.17,1.0,BASE,C12H13N3O2,N#Cc1ccoc1C(=O)N1CC2CNCC2C1,ZJSCNDMSVCKOLZ-UHFFFAOYSA-N,secondary
CHEMBL3593855,,221.3,,8.7,1.0,BASE,C12H19N3O,CN(C)CCOc1cncc(N2CCC2)c1,WTCYXSGBHCPBQL-UHFFFAOYSA-N,tertiary
CHEMBL62646,,187.25,,9.97,1.0,BASE,C11H13N3,C1=C(c2cncnc2)CC2CCC1N2,YRPAYKLGUKJCAP-UHFFFAOYSA-N,secondary
CHEMBL5207016,,221.3,,7.9,1.0,NEUTRAL,C12H19N3O,CN1CCN(c2cccc(CON)c2)CC1,BOAUXHJPCALCEF-UHFFFAOYSA-N,tertiary
CHEMBL430112,,153.27,,10.52,0.0,BASE,C10H19N,CC(C)C1C2CCC(C2)C1N,SHXVJSFOJHMEEQ-UHFFFAOYSA-N,primary
