ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key
26595,C9H19N3O3,primary,CCCC[C@H](NC(=O)[C@H](N)CN)C(=O)O,11,base,pKAH1,8.39,chembl,XAZFNVDFTMOYDP-RQJHMYQMSA-N
26613,C11H16N2O,tertiary,CN1CCC[C@H]1COc1cccnc1,1,base,pKAH1,8.72,chembl,MVLJPWPLDPHKST-JTQLQIEISA-N
26637,C7H15NO5,secondary,OC[C@@H]1N[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O,3,base,pKAH1,7.6,chembl,CLVUFWXGNIFGNC-REQIZBSHSA-N
26644,C9H16N4O3,secondary,COCc1cn(C[C@@H]2NC[C@@H](O)[C@H]2O)nn1,8,base,pKAH1,9.29,chembl,VKLORLMJOJUXSE-YIZRAAEISA-N
26649,C11H17NO2,tertiary,CC[C@H]1O[C@@]2(CC1=O)CN1CCC2C1,9,base,pKAH1,8.6,chembl,UCBMMZUQOWFFKQ-JROPRLTOSA-N
26714,C5H7N3O3,primary,N[C@H](C(=O)O)c1ccnn1O,0,base,pKAH1,7.28,chembl,IICRPKTXGWIJCY-BYPYZUCNSA-N
26723,C10H18N2O2,tertiary,CO/N=C1\COC2(CCN(C)CC2)C1,9,base,pKAH1,9.98,chembl,KWJJYXOGOPJKGK-LUAWRHEFSA-N
26726,C9H13N3O,secondary,Cc1noc(C2=CC(C)CNC2)n1,10,base,pKAH1,8.95,chembl,PVBBFODWSSYNJT-UHFFFAOYSA-N
26734,C6H11N3,primary,NCCCc1c[nH]cn1,0,base,pKAH1,10.04,chembl,IHDFTEVCMVTMSP-UHFFFAOYSA-N
26750,C9H18N2O3,primary,COC(=O)CNC(=O)[C@@H](N)CC(C)C,9,base,pKAH1,8.43,chembl,QWZYDRRCPIDYNS-ZETCQYMHSA-N
26776,C8H15NO4,tertiary,OC[C@@H]1[C@@H](O)[C@H](O)[C@H]2[C@@H](O)CCN21,12,base,pKAH1,8.73,chembl,AIQMLBKBQCVDEY-OZRXBMAMSA-N
26796,C13H17N3O,tertiary,CN1CCN(C(C#N)c2ccc(O)cc2)CC1,1,base,pKAH1,7.24,chembl,PMWBLBVQEKZKNT-UHFFFAOYSA-N
26823,C10H13NO,primary,N[C@@H]1CC[C@]1(O)c1ccccc1,0,base,pKAH1,9.23,chembl,OMAAEWSBRRZBIS-ZJUUUORDSA-N
26835,C10H20N2O,primary,CC[C@H](C)[C@H](N)C(=O)N1CCCC1,5,base,pKAH1,8.5,chembl,IMCMJLZQYAUSFW-IUCAKERBSA-N
26850,C13H16N4O2,primary,NC1CCCC(c2nc3cc([N+](=O)[O-])ccc3[nH]2)C1,0,base,pKAH1,10.24,chembl,WSTLPTFLIRNIRP-UHFFFAOYSA-N
26855,C10H20N2O4,primary,COC(=O)[C@H](CO)NC(=O)[C@@H](N)CC(C)C,11,base,pKAH1,8.43,chembl,NYVBEJSCXIHLBN-YUMQZZPRSA-N
26882,C13H19N3O,secondary,COCc1ccc2c(n1)N1[C@@H](CNC[C@H]1C)C2,12,base,pKAH1,9.06,chembl,AUVNCNYPOJVIRZ-BXKDBHETSA-N
26889,C8H17NO3,secondary,CCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,4,base,pKAH1,9.63,chembl,OPIRYPQUASLBFO-XAMCCFCMSA-N
26903,C9H18N2O3,primary,CC(C)C[C@H](NC(=O)[C@H](C)N)C(=O)O,10,base,pKAH1,8.39,chembl,RDIKFPRVLJLMER-BQBZGAKWSA-N
26930,C9H18N2O,tertiary,CC(C)=NOC[C@@H]1CCCN1C,10,base,pKAH1,8.11,chembl,XHBRUUSJRCHUBZ-VIFPVBQESA-N
26932,C7H16N2O2,secondary,OCC(O)CN1CCNCC1,5,base,pKAH1,9.24,chembl,UXQHRRWIFFJGMQ-UHFFFAOYSA-N
26956,C12H17N5O,secondary,Nc1nc(O)c2[nH]cc(CC3CCCNC3)c2n1,14,base,pKAH1,10.11,chembl,IWUYDPBODHDBML-UHFFFAOYSA-N
26957,C13H16N2O,tertiary,c1ccc2c(CN3CCOCC3)c[nH]c2c1,6,base,pKAH1,7.14,chembl,VHGISLOQNDQFIW-UHFFFAOYSA-N
27002,C11H14N2O3,secondary,O=[N+]([O-])c1ccc2c(c1)CNC(CCO)C2,10,base,pKAH1,8.29,chembl,KDAGWLCELSPTEG-UHFFFAOYSA-N
27014,C8H14N2O3,primary,NC1CCCCN(CC(=O)O)C1=O,0,base,pKAH1,8.43,chembl,NBOYLYUNMQVMQY-UHFFFAOYSA-N
27015,C13H14N2,secondary,c1ccc2ncc(C3CCCN3)cc2c1,11,base,pKAH1,10.11,chembl,QETHIJNTMQASAU-UHFFFAOYSA-N
27019,C10H19N,primary,C[C@H]1[C@H](N)C[C@@H]2C[C@H]1C2(C)C,3,base,pKAH1,10.48,chembl,VPTSZLVPZCTAHZ-BZNPZCIMSA-N
27035,C12H21N,tertiary,CN(C)CC12CC3CC(CC1C3)C2,1,base,pKAH1,9.85,chembl,PFIZRXQWKPZEFT-UHFFFAOYSA-N
27040,C11H15NO,secondary,c1ccc(OC2CCNCC2)cc1,8,base,pKAH1,9.82,chembl,KBYPITRKIJKGMD-UHFFFAOYSA-N
27045,C13H19NO2,secondary,CCC(C)NC1Cc2ccc(O)c(O)c2C1,4,base,pKAH1,9.32,chembl,IDRKUIUOOPUGSL-UHFFFAOYSA-N
27058,C12H14N4O,secondary,Oc1nc2ccccc2nc1N1CCNCC1,14,base,pKAH1,8.71,chembl,VBHKPSBTQOQTHK-UHFFFAOYSA-N
27064,C12H17N3O2,secondary,O=[N+]([O-])c1ccc(CCN2CCNCC2)cc1,9,base,pKAH1,9.23,chembl,LDHDLZVIOVDTCH-UHFFFAOYSA-N
27069,C7H15NO,primary,NCC1(O)CCCCC1,0,base,pKAH1,9.64,chembl,XUSXTHMTOSFZII-UHFFFAOYSA-N
27074,C13H19NO,primary,COc1ccc(C2(N)CCCCC2)cc1,7,base,pKAH1,9.83,chembl,CFTBUCKEQRAUOF-UHFFFAOYSA-N
27090,C12H19NO4,tertiary,CC(=O)OC1CC2CC(OC(C)=O)C(C1)N2C,15,base,pKAH1,8.25,chembl,ZBNGGJNWFWYOJK-UHFFFAOYSA-N
27101,C13H17N3,secondary,Cn1ccc(CNCCc2ccccc2)n1,6,base,pKAH1,8.22,chembl,KFUQJDBRNAORPV-UHFFFAOYSA-N
27109,C12H17NO,secondary,c1ccc(OC[C@H]2CCCNC2)cc1,10,base,pKAH1,10.07,chembl,VLXUUHNIFYPKBG-NSHDSACASA-N
27110,C5H11NO,secondary,OC[C@@H]1CCCN1,6,base,pKAH1,10.79,chembl,HVVNJUAVDAZWCB-YFKPBYRVSA-N
27150,C9H18N2O4,secondary,CC(=O)NC[C@H]1N[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,6,base,pKAH1,7.94,chembl,PCXCXTZASITUBF-GDJKBKKHSA-N
27183,C13H23N,primary,CCCC12CC3CC(CC(N)(C3)C1)C2,10,base,pKAH1,10.7,chembl,COHBMLHLXRNIBJ-UHFFFAOYSA-N
27193,C12H21N3O,primary,CC(C)(C)[C@H](N)C(=O)N(CC#N)C1CCC1,5,base,pKAH1,8.23,chembl,PDFBYBOTYUJNDT-SNVBAGLBSA-N
27240,C13H19N,secondary,CC(C)NC[C@H]1C[C@@H]1c1ccccc1,3,base,pKAH1,10.45,chembl,ZQEPDMZYCDQAFT-CHWSQXEVSA-N
27245,C11H21NO8,secondary,OCC1O[C@H](O)[C@H](O)[C@@H]([C@H](O)C2NCC(O)C2O)C1O,12,base,pKAH1,8.97,chembl,UBZKRZZOBAAKDP-HRPVPYPVSA-N
27246,C7H14N2O2,primary,CN(C)C(=O)OC[C@H]1C[C@H]1N,10,base,pKAH1,9.68,chembl,BJQZFRDIRCAVNS-PHDIDXHHSA-N
27268,C11H13N3O,secondary,O=C1Nc2ccccc2N2CCNC[C@H]12,12,base,pKAH1,8.11,chembl,FRZDVWUAWCOHDI-SNVBAGLBSA-N
27285,C10H19NO6,secondary,OCC1=C[C@H](NC(CO)CO)[C@H](O)[C@@H](O)[C@@H]1O,5,base,pKAH1,7.25,chembl,IPQJPZKISYBTAQ-JXUBOQSCSA-N
27286,C11H14N2,tertiary,c1cc2c(cn1)[C@H]1CCCN1CC2,10,base,pKAH1,9.26,chembl,FDWOQIUEMPLHRR-LLVKDONJSA-N
27301,C6H11NO5,secondary,O=C(O)[C@@]1(CO)NC[C@@H](O)[C@H]1O,6,base,pKAH1,8.25,chembl,XFLKWXKSLAVSRQ-KODRXGBYSA-N
27323,C9H16N2O,tertiary,C/C(CCC#CCN(C)C)=N\O,7,base,pKAH1,8.35,chembl,XAXOWOWRTQJPQD-MDZDMXLPSA-N
27438,C12H19NO2,tertiary,CCC[C@H]1O[C@@]2(CC1=O)CN1CCC2C1,10,base,pKAH1,8.6,chembl,ZUISWEKSWROSRS-QZNDUUOJSA-N
27441,C6H16N2,primary,CCN(CC)CCN,7,base,pKAH1,9.66,chembl,UDGSVBYJWHOHNN-UHFFFAOYSA-N
27443,C9H20N2O,primary,CC1(C)CC(N)CC(C)(C)N1O,5,base,pKAH1,9.74,chembl,AYSOUYKQIUYGFR-UHFFFAOYSA-N
27447,C13H16N2,secondary,C1=C(c2cccnc2)C[C@@H]2CNC[C@H]1C2,11,base,pKAH1,10.48,chembl,RCSZDVCUNQPLHO-WDEREUQCSA-N
27449,C13H16N4O2,secondary,O[C@@H]1[C@@H](c2cn(Cc3ccccc3)nn2)NC[C@@H]1O,15,base,pKAH1,7.41,chembl,ZRWUNHQMAPJHOU-XQQFMLRXSA-N
27469,C13H20N2O,secondary,CN[C@@H](C(=O)NCc1ccccc1)C(C)C,1,base,pKAH1,9.2,chembl,HGZXWIDTUAHPTQ-GFCCVEGCSA-N
27484,C12H17NO2,primary,Cc1ccc([C@@H]2OC[C@@H](N)[C@H](C)O2)cc1,9,base,pKAH1,9.07,chembl,PZTLPZINAMKJJU-MVWJERBFSA-N
27490,C12H15NO3,tertiary,COc1c2c(cc3c1OCO3)CCN(C)C2,13,base,pKAH1,8.6,chembl,XXANNZJIZQTCBP-UHFFFAOYSA-N
27519,C11H21N3O5,primary,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)CC(=O)NO,13,base,pKAH1,7.04,chembl,UDIYMRNFTSWTPA-SFYZADRCSA-N
27525,C12H19N,secondary,C1C2CC3CC1CC(C2)C31CNC1,11,base,pKAH1,10.44,chembl,LVJPVQXMTPJDOH-UHFFFAOYSA-N
27528,C7H14N2O3,primary,CC(C)C(NC(=O)CN)C(=O)O,8,base,pKAH1,8.14,chembl,STKYPAFSDFAEPH-UHFFFAOYSA-N
27564,C10H13NO,tertiary,CC#CC(=O)C1=CCN(C)CC1,8,base,pKAH1,7.57,chembl,BFJRTWBKFXYCIK-UHFFFAOYSA-N
27588,C12H21N,primary,CC(N)C12CC3(C)CC1CC3(C)C2,2,base,pKAH1,10.13,chembl,LPVXQTOVRGCZGQ-UHFFFAOYSA-N
27591,C12H17NO,tertiary,CN1CCC(O)(c2ccccc2)CC1,1,base,pKAH1,8.53,chembl,JVMCZMQYJIRKRV-UHFFFAOYSA-N
27617,C6H13N,secondary,CC1CCCNC1,5,base,pKAH1,10.51,chembl,JEGMWWXJUXDNJN-UHFFFAOYSA-N
27626,C12H17N3,tertiary,CCN(CC)Cn1cnc2ccccc21,2,base,pKAH1,9.12,chembl,AKDMRCSMKPFUQM-UHFFFAOYSA-N
27648,C11H15N3,tertiary,Cc1nccnc1[C@H]1CN2CCC1C2,9,base,pKAH1,9.11,chembl,WMCFLLCTDRRYDZ-AXDSSHIGSA-N
27661,C7H13NO2,tertiary,C=CC(=O)OCCN(C)C,7,base,pKAH1,8.42,chembl,DPBJAVGHACCNRL-UHFFFAOYSA-N
27668,C10H11N3O,primary,Cc1nnc(C(N)c2ccccc2)o1,6,base,pKAH1,6.59,chembl,SPPXGGCZVYGSTC-UHFFFAOYSA-N
27670,C12H16N2O2,secondary,COc1ccccc1C(=O)N1CCNCC1,13,base,pKAH1,7.82,chembl,QCEOIWAYVGFLBM-UHFFFAOYSA-N
27686,C9H14N2O,tertiary,C#CCON=C1CCN(C)CC1,8,base,pKAH1,8.36,chembl,SGPLJQITXRLGJS-UHFFFAOYSA-N
27697,C7H13NO4,primary,COC(=O)CC[C@H](N)C(=O)OC,7,base,pKAH1,7.38,chembl,YEJSPQZHMWGIGP-YFKPBYRVSA-N
27702,C8H11N3,tertiary,CN1CCc2ncncc2C1,1,base,pKAH1,9.04,chembl,QZQXULGWXOLHJB-UHFFFAOYSA-N
27707,C6H13NO4,secondary,OC[C@@H]1NC[C@@H](O)[C@H](O)[C@@H]1O,3,base,pKAH1,8.06,chembl,LXBIFEVIBLOUGU-KCDKBNATSA-N
27725,C10H14N2O,tertiary,c1coc(C2CN3CCC2CC3)n1,6,base,pKAH1,9.39,chembl,DJXKLIXZWHSPLE-UHFFFAOYSA-N
27729,C8H13N5,primary,Cc1cc(N2CC(N)C2)nc(N)n1,12,base,pKAH1,9.25,chembl,NNRWOZRAHOUFDJ-UHFFFAOYSA-N
27773,C11H21N,secondary,CN[C@@H]1C2(C)CCC(C2)C1(C)C,1,base,pKAH1,10.69,chembl,TUBMCSVBLIVDLY-YUCVTWSNSA-N
27795,C12H17N3,secondary,Cc1cc(N2C[C@@H]3CNC[C@@H]32)cnc1C,8,base,pKAH1,10.4,chembl,ZTWHVRXLTQENEO-JQWIXIFHSA-N
27814,C3H9NO,primary,CC(O)CN,4,base,pKAH1,9.6,chembl,HXKKHQJGJAFBHI-UHFFFAOYSA-N
27824,C12H15N3O,tertiary,CN1CC2ON=C(c3ccc(N)cc3)C2C1,1,base,pKAH1,7.65,chembl,YQAPLHYTMNJLOS-UHFFFAOYSA-N
27825,C8H18N4O9,secondary,CCNCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-].O=[N+]([O-])O,2,base,pKAH1,10.62,chembl,DWFGOOVXBIOUOW-UHFFFAOYSA-N
27826,C13H29N,primary,CCCCCCCCCCCCCN,13,base,pKAH1,10.21,chembl,ABVVEAHYODGCLZ-UHFFFAOYSA-N
27836,C12H17N,primary,NC1(c2ccccc2)CCCCC1,0,base,pKAH1,9.84,chembl,RGZGRPPQZUQUCR-UHFFFAOYSA-N
27857,C12H15N3O,secondary,CCC1Cn2c(O)nc3cccc(c32)CN1,15,base,pKAH1,8.65,chembl,AOXWEXQEEBLNBQ-UHFFFAOYSA-N
27858,C13H14N4O2,primary,CC1=C(N2CC2)C(=O)c2nc3n(c2C1=O)CC[C@@H]3N,18,base,pKAH1,7.63,chembl,RBVOHIFWPYOHQO-ZETCQYMHSA-N
27869,C13H16N4,tertiary,CN(C)CCc1nncc(-c2ccccc2)n1,1,base,pKAH1,8.25,chembl,NFLLYKYBFYHWHC-UHFFFAOYSA-N
27873,C13H19NO,tertiary,c1ccc(CCCN2CCOCC2)cc1,7,base,pKAH1,7.57,chembl,LEIREMDVERZAKS-UHFFFAOYSA-N
27874,C12H19N5O3,secondary,O=C(O)[C@@H]1C[C@H]2C[C@H](OCc3nn[nH]n3)CC[C@H]2CN1,19,base,pKAH1,8.25,chembl,BWFSJGOALSQSQS-JLIMGVALSA-N
27880,C13H17NO2,tertiary,CC1=C/C(=C2\CCCN3CCC[C@H]23)OC1=O,8,base,pKAH1,9.94,chembl,MCHMFWKXSGRWCY-JPQYHBGPSA-N
27887,C12H17NO,tertiary,OC1CCCN(Cc2ccccc2)C1,5,base,pKAH1,8.91,chembl,UTTCOAGPVHRUFO-UHFFFAOYSA-N
27917,C13H19N3O,primary,CC(C)(C)c1ccc2[nH]c([C@@H](N)CO)nc2c1,11,base,pKAH1,7.61,chembl,GIXPJPITZZAVRK-VIFPVBQESA-N
27961,C13H14N2,secondary,CNCc1cccc(-c2cccnc2)c1,1,base,pKAH1,9.47,chembl,LZJRRTLTBULOHU-UHFFFAOYSA-N
27980,C10H16N2O2,tertiary,CC(=O)N(CC#CCN(C)C)C(C)=O,8,base,pKAH1,7.98,chembl,WXPYSTCSWHWQCS-UHFFFAOYSA-N
27982,C12H16N2O4,primary,CC1CCC=C(C[C@H](N)C(=O)O)c2c(O)noc21,8,base,pKAH1,7.56,chembl,OGDYFTNOLZTFCD-XDKWHASVSA-N
27989,C12H17N3,tertiary,Cc1cnc(C)c([C@@H]2CN3CCC2C3)n1,9,base,pKAH1,9.07,chembl,OQPBLOGNMUWGDU-RRKGBCIJSA-N
27992,C9H10N4,primary,NCc1cn(-c2ccccc2)nn1,0,base,pKAH1,7.97,chembl,LHCAALSSPCHRFS-UHFFFAOYSA-N
28002,C8H12N2O3,secondary,OCc1cc(OC[C@@H]2CCN2)no1,10,base,pKAH1,9.64,chembl,KOFXDHYGAAKMIA-LURJTMIESA-N
28005,C9H12N6,tertiary,N#Cc1nnn(C2CN3CCC2CC3)n1,8,base,pKAH1,8.94,chembl,VLPPHGXXUMIIDG-UHFFFAOYSA-N
28008,C8H17NO5,secondary,CC(O)[C@@H](O)[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,6,base,pKAH1,8.62,chembl,ZMTBYYBYWVFJCL-QUKDXFEHSA-N
28014,C11H15N3O,tertiary,Oc1cncc(C2CN3CCC2CC3)n1,8,base,pKAH1,7.91,chembl,MPWGWNYERKOKFI-UHFFFAOYSA-N
28029,C13H18N2,secondary,Cc1cccc2c1N1[C@@H](CNC[C@H]1C)C2,10,base,pKAH1,9.21,chembl,OTCYUUXMBOVVSQ-ZYHUDNBSSA-N
28068,C13H18N2O,tertiary,CCc1cc(/C=C2\CN3CCC2CC3)on1,8,base,pKAH1,7.51,chembl,UBEJCOQXBWYFFX-YRNVUSSQSA-N
28083,C12H25N3O2,primary,CCC(C)C(N)C(=O)NCCN1CCOCC1,5,base,pKAH1,8.51,chembl,YNMUTYLWSRFTPX-UHFFFAOYSA-N
28087,C10H16N2O,secondary,CC[C@H](CO)NCc1ccncc1,5,base,pKAH1,8.8,chembl,MNDDVQNBQVPGAG-SNVBAGLBSA-N
28089,C11H16N6O2,tertiary,COC(=O)CN(C)CCn1cnc2c(N)ncnc21,5,base,pKAH1,6.5,chembl,YTKGTZPMDYGDAE-UHFFFAOYSA-N
28094,C12H25NO5,secondary,CC(C)C[C@H](CO)NC[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,7,base,pKAH1,8.9,chembl,NFDKHBKGVOUFID-LZQZFOIKSA-N
28108,C4H11N,tertiary,CCN(C)C,2,base,pKAH1,9.75,chembl,DAZXVJBJRMWXJP-UHFFFAOYSA-N
28174,C13H13N3O,secondary,N#Cc1ccc2ccoc2c1N1CCNCC1,14,base,pKAH1,8.73,chembl,KCCAOGJTUVSJOJ-UHFFFAOYSA-N
28178,C13H15N3O,secondary,C[C@@H]1Cc2[nH]cnc2C(c2ccccc2O)N1,6,base,pKAH1,7.62,chembl,NCQYLJPYWGWZME-SZSXPDSJSA-N
28185,C6H8N2O4,primary,N[C@@H](Cc1cc(O)no1)C(=O)O,0,base,pKAH1,7.65,chembl,PEHXWVXZPICGAV-BYPYZUCNSA-N
28256,C10H15NO3,secondary,CN[C@@H](C)[C@H](O)c1ccc(O)c(O)c1,1,base,pKAH1,8.94,chembl,DDBFLXGTCAVAFD-WKEGUHRASA-N
28258,C11H19NO,tertiary,CN1CC=C(C(=O)C(C)(C)C)CC1,1,base,pKAH1,7.55,chembl,MLTBVGXLKQXELB-UHFFFAOYSA-N
28275,C13H21NO4,primary,COc1cc(CC(C)N)c(OC)c(OC)c1OC,8,base,pKAH1,9.92,chembl,WVNJEHORYAZBRZ-UHFFFAOYSA-N
28284,C11H14N2O,tertiary,Cc1cc(/C=C2\CN3CCC2C3)on1,7,base,pKAH1,7.32,chembl,LNIKTCCVSHMIFS-BJMVGYQFSA-N
28290,C6H14N2O3,primary,NC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,3,base,pKAH1,8.83,chembl,BZJDIVJXNTYEOB-DPYQTVNSSA-N
28323,C12H18N4O,tertiary,N=C(NCCN1CCOCC1)c1ccncc1,0,base,pKAH1,10.28,chembl,ZAOOMUBDRARXOL-UHFFFAOYSA-N
28341,C8H15N3O2,primary,CC[C@H](N)C(=O)N1CC[C@H]1C(N)=O,3,base,pKAH1,8.14,chembl,QCELZHAGYBGGKT-WDSKDSINSA-N
28357,C8H13N3,primary,NCC[C@H]1C[C@H]1c1c[nH]cn1,0,base,pKAH1,10.2,chembl,OTBYLNCJHFPRTL-NKWVEPMBSA-N
28385,C11H15NO2,primary,N[C@@H](CO)[C@@H](O)/C=C/c1ccccc1,0,base,pKAH1,9.23,chembl,KAOAFWORMXLRDR-JYLGIWJRSA-N
28424,C13H15N3O2,secondary,N#Cc1ccoc1C(=O)N1CC2CNCC(C2)C1,13,base,pKAH1,10.26,chembl,FUTCURITYYGPTL-UHFFFAOYSA-N
28432,C12H14N2,secondary,N#Cc1cccc([C@@H]2CCCNC2)c1,11,base,pKAH1,9.96,chembl,RDRGDNFLGKTNOF-GFCCVEGCSA-N
28455,C11H22N2O4,primary,CO[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)O,9,base,pKAH1,8.43,chembl,BIKGACINNSOHFH-VGMNWLOBSA-N
28465,C11H20N2O,tertiary,CCCCO/N=C/[C@H]1CN2CC[C@H]1C2,9,base,pKAH1,8.76,chembl,OSBXROSIPIIMCU-WKRXVSLGSA-N
28483,C8H15N,secondary,CNC1CC2CCC1C2,1,base,pKAH1,10.73,chembl,RNIJSZGJNGTOTB-UHFFFAOYSA-N
28492,C13H24N6,tertiary,CN1CCN(c2nc(N)nc(CC(C)(C)C)n2)CC1,1,base,pKAH1,7.57,chembl,VKQRAIYUZGZBBC-UHFFFAOYSA-N
28497,C8H17N3O3,primary,CC(C)[C@H](NC(=O)[C@@H](N)CN)C(=O)O,10,base,pKAH1,8.39,chembl,ZMGCQSZHFWURHI-WDSKDSINSA-N
28532,C11H15N,secondary,CC1CNCCc2ccccc21,3,base,pKAH1,10.22,chembl,ZRPYKXHZFPGPRZ-UHFFFAOYSA-N
28542,C12H18N2O2,secondary,OC1CNC(CNCc2ccccc2)C1O,3,base,pKAH1,9.16,chembl,SXQQUIDMNYCBEU-UHFFFAOYSA-N
28545,C12H15N3O3,primary,Cc1cc2[nH]c(=O)n(C(=O)[C@@H](N)CO)c2cc1C,11,base,pKAH1,5.97,chembl,WJHONNMIFNCFJF-QMMMGPOBSA-N
28590,C10H20N2O5,primary,CO[C@H](C)[C@H](N)C(=O)N[C@H](C(=O)O)[C@@H](C)OC,5,base,pKAH1,7.81,chembl,YXWZKYGGDWGRIX-NGJRWZKOSA-N
28641,C13H16N2,tertiary,CN1CCc2cc3ccccc3n2CC1,1,base,pKAH1,7.47,chembl,XDQDEBKSCSUIEP-UHFFFAOYSA-N
28652,C10H21NO4,secondary,CCCC[C@]1(CO)NC[C@H](O)[C@@H](O)[C@@H]1O,7,base,pKAH1,8.36,chembl,MXLDMFCVJQNBHC-QCLAVDOMSA-N
28664,C6H9N3O,secondary,On1ncc2c1CCNC2,8,base,pKAH1,7.8,chembl,OJEGYBWAJGGPQB-UHFFFAOYSA-N
28689,C13H16N4O,primary,NCCCc1c(-c2ccccc2)[nH]c(N)nc1=O,0,base,pKAH1,9.84,chembl,MGMOJOXTRYQASQ-UHFFFAOYSA-N
28694,C12H19N3O2,primary,N[C@@H](CNC(=O)[C@@H](N)CO)Cc1ccccc1,7,base,pKAH1,9.03,chembl,BDKFXCQTCZZQLZ-MNOVXSKESA-N
28713,C7H12N4O2,primary,NCCOCn1ccc(N)nc1=O,0,base,pKAH1,9.44,chembl,BEJISMIZSFUXFH-UHFFFAOYSA-N
28719,C5H8N2O4,primary,N[C@H](C(=O)O)[C@@H]1CC(O)=NO1,0,base,pKAH1,8.06,chembl,NTHMUJMQOXQYBR-OKKQSCSOSA-N
28758,C12H14N2,tertiary,C#Cc1cncc([C@H]2CCCN2C)c1,11,base,pKAH1,8.16,chembl,NUPUDYKEEJNZRG-GFCCVEGCSA-N
28812,C10H16N2O4,primary,CCCCc1c(O)noc1CC(N)C(=O)O,12,base,pKAH1,7.53,chembl,LQDSYQNNYIFHKU-UHFFFAOYSA-N
28820,C11H19N,secondary,CNCC12CC3CC(CC1C3)C2,1,base,pKAH1,10.61,chembl,AUQHHONRNXPYQM-UHFFFAOYSA-N
28859,C9H15N3O,secondary,CCNCC(=O)N1CCC[C@H]1C#N,2,base,pKAH1,8.9,chembl,BLKTWYUKESHQDJ-QMMMGPOBSA-N
28899,C9H10N2O2,primary,N#Cc1cc(O)c(CCN)cc1O,9,base,pKAH1,9.43,chembl,FDUICKXFJBJSNA-UHFFFAOYSA-N
28911,C6H13NO4,primary,CO[C@@H]1[C@@H](N)[C@@H](O)[C@@H](O)[C@H]1O,4,base,pKAH1,8.48,chembl,NLCVJSNNNWJBCS-YDMGZANHSA-N
28934,C11H19N3O,secondary,CN[C@H](C(=O)N1CCC[C@H]1C#N)C(C)C,1,base,pKAH1,9.23,chembl,WWXXSMLZMPNUTA-UWVGGRQHSA-N
28953,C12H18N2O2,secondary,O[C@H]1[C@@H](O)CN[C@@H]1CNCc1ccccc1,5,base,pKAH1,9.16,chembl,SXQQUIDMNYCBEU-GRYCIOLGSA-N
28957,C13H19NO2,primary,COc1cc([C@@H]2[C@@H](C)[C@H]2N)c(OC)cc1C,9,base,pKAH1,9.57,chembl,HPKQHOVHQSUPDK-OXHMUOHRSA-N
28969,C13H21N5O2,tertiary,CCCn1c(=O)n(C)c(=O)c2c1ncn2CCN(C)C,17,base,pKAH1,8.65,chembl,GDSCDPWNYKZPQP-UHFFFAOYSA-N
28974,C11H17NO3,primary,COc1cc(CC(C)N)c(OC)cc1O,8,base,pKAH1,9.73,chembl,XZYTWVYCADLTTI-UHFFFAOYSA-N
29009,C10H21N3O2,primary,NCCCCC(N)C(=O)N1CCC(O)C1,0,base,pKAH1,10.21,chembl,PEJHUYTWYJXSMC-UHFFFAOYSA-N
29039,C12H18N2O,primary,CN(C)C(=O)[C@H](N)CCc1ccccc1,6,base,pKAH1,8.27,chembl,QEESVUFHIWOBTA-LLVKDONJSA-N
29052,C7H9N7,primary,NCc1cnc2nc(N)nc(N)c2n1,0,base,pKAH1,7.98,chembl,XBEUQVLNPDEQKL-UHFFFAOYSA-N
29071,C10H15N3O,tertiary,Cc1nc(C23CCCN(CC2)C3)no1,8,base,pKAH1,8.57,chembl,XXOMQTJEBFCZLO-UHFFFAOYSA-N
29078,C10H15NO2,tertiary,COc1cc(CN(C)C)ccc1O,6,base,pKAH1,8.5,chembl,CSCUIKCCBTYIMH-UHFFFAOYSA-N
29082,C13H20N2O2,tertiary,CCCN1CCOC(c2ccc(O)c(N)c2)C1,3,base,pKAH1,7.35,chembl,HZWYVVALALXEJB-UHFFFAOYSA-N
29103,C7H15N3O2,tertiary,CN(C)CCCNC(=O)/C=N/O,1,base,pKAH1,9.26,chembl,KXUUSWWZIUKVHH-RMKNXTFCSA-N
29119,C10H13N3O6,primary,N[C@@H](Cn1ccc(=O)n(CCC(=O)O)c1=O)C(=O)O,0,base,pKAH1,8.48,chembl,CNWDQZBURPNJRN-LURJTMIESA-N
29130,C6H13NO3,secondary,OC[C@@H]1CNC[C@H](O)[C@@H]1O,4,base,pKAH1,8.8,chembl,QPYJXFZUIJOGNX-HCWXCVPCSA-N
29160,C12H15N5O,secondary,NC(=O)c1cncc2[nH]c(C3CCCNC3)nc12,14,base,pKAH1,9.52,chembl,FHTSWAXKQUIXMH-UHFFFAOYSA-N
