ID,formula,amine_class,smiles,idx,acid_or_base,pka_type,pka_value,source,inchi_key,predicted_pka_value,linear_predicted_pka
5035,C10H14N2O,tertiary,CN1C[C@@H](O)C[C@H]1c1cccnc1,1,base,pKAH1,8.01,chembl,QMZDJTKDTYAGGJ-UWVGGRQHSA-N,8.801190570169572,8.769517683935087
60636,C8H12N4,tertiary,CN1CC=C(n2ccnn2)CC1,1,base,pKAH1,8.17,chembl,ZLCLVTLXNSWILI-UHFFFAOYSA-N,8.666458796827905,8.614232586082942
20262,C10H10N2,secondary,N#Cc1ccc2c(c1)CNCC2,9,base,pKAH1,8.82,chembl,LJFNUFCUPDECPC-UHFFFAOYSA-N,8.773362272983123,8.73744418156458
22437,C11H19N3,secondary,c1nc(CCCC2CCNCC2)c[nH]1,9,base,pKAH1,10.36,chembl,YPGRNKJNOSUCLY-UHFFFAOYSA-N,10.518845861474354,10.74920119415006
46803,C10H20N2,secondary,CN1CCCC2(CCCNC2)C1,1,base,pKAH1,10.12,chembl,HHIKCULWCMZQRO-UHFFFAOYSA-N,10.467112824177663,10.689576284898452
7939,C11H15N3,secondary,c1cncc(N2C[C@H]3CCN[C@H]3C2)c1,10,base,pKAH1,10.53,chembl,HMWDILXJWAOEJT-KOLCDFICSA-N,9.626079687428374,9.720243590034993
96473,C10H16N2O2,tertiary,COCc1cc([C@H]2CCCN2C)on1,10,base,pKAH1,7.71,chembl,RNUCFJAUNPLEFL-SECBINFHSA-N,8.530711387698585,8.457776917260368
20950,C7H13N3,primary,CCc1nc(CCN)c[nH]1,7,base,pKAH1,9.59,chembl,ZYEXVVQLCNHUJV-UHFFFAOYSA-N,9.969917256754027,10.116533561388511
23033,C9H18N2O,primary,CN1CCC2(CC1)CC(N)CO2,1,base,pKAH1,10.15,chembl,PRIWJZOOSSIOJV-UHFFFAOYSA-N,10.235475974992724,10.422603247286675
2049,C10H13N3,secondary,c1cncc(N2C[C@H]3CN[C@H]3C2)c1,9,base,pKAH1,9.7,chembl,UYZGGVMCTYTMRJ-SCZZXKLOSA-N,9.524954388503689,9.603691632398204
52089,C9H15N5,tertiary,CCn1nnc(C2=CCCN(C)C2)n1,10,base,pKAH1,7.43,chembl,RNMOMKCRCIRYCZ-UHFFFAOYSA-N,8.382234962206297,8.286650421338441
8727,C10H16N4O,primary,N[C@@H](Cc1c[nH]cn1)C(=O)N1CCCC1,0,base,pKAH1,7.83,chembl,TVLAAZVYMRMYSE-VIFPVBQESA-N,9.617569320012123,9.71043496654394
101454,C12H15N,secondary,Cc1ccc(C23CNCC2C3)cc1,7,base,pKAH1,10.6,chembl,OFYVIGTWSQPCLF-UHFFFAOYSA-N,9.49035990775788,9.563819765543649
20787,C12H19N3O6,primary,CCC(N)C(=O)N[C@@H](CNC(=O)/C=C/C(=O)OC)C(=O)O,3,base,pKAH1,8.45,chembl,GEKCKXZXIRSJKP-CUKIGTACSA-N,8.140805015690017,8.008390349943502
42718,C12H12N2O4,primary,N[C@H](Cc1onc(O)c1-c1ccccc1)C(=O)O,0,base,pKAH1,7.21,chembl,YLCQPNQDJHQTGJ-MRVPVSSYSA-N,7.802789750008769,7.618810874330682
35543,C6H9N5,primary,CN1C=Nc2[nH]cnc2C1N,3,base,pKAH1,7.58,chembl,PDCVVLXRQAHWTJ-UHFFFAOYSA-N,9.030202911583448,9.033465845261668
102632,C8H16N2O4,secondary,CC(=O)N[C@H]1CN[C@H](CO)[C@@H](O)[C@H]1O,6,base,pKAH1,7.85,chembl,GBRAQQUMMCVTAV-FKSUSPILSA-N,8.536756948580512,8.464744728117726
21085,C8H12N4,secondary,c1cnc(N2CCNCC2)nc1,7,base,pKAH1,8.69,chembl,MRBFGEHILMYPTF-UHFFFAOYSA-N,8.997563757615456,8.995847590175854
104033,C12H21N3O,primary,CC(C)C[C@H](N)C(=O)N1[C@H](C)CC[C@H]1C#N,5,base,pKAH1,8.42,chembl,XAPWGIWPMYCPRT-VWYCJHECSA-N,8.642131376917927,8.58619401962222
48966,C13H17NO2,tertiary,CN1CCC[C@@H]2c3cc(O)ccc3OC[C@H]21,1,base,pKAH1,8.13,chembl,YAFBSSPXHBGTMD-ZYHUDNBSSA-N,8.57496631712068,8.5087829336981
66007,C8H11NO,primary,Cc1ccc(O)c(CN)c1,8,base,pKAH1,10.23,chembl,WIHBICITCXSMDU-UHFFFAOYSA-N,8.779382515968312,8.744382812281465
76434,C12H23NO8,secondary,C[C@H]1O[C@H](OC[C@H]2NC[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,7,base,pKAH1,7.99,chembl,PESKMWOASBCMRV-JGLDSSSWSA-N,8.675398508408414,8.624536050166567
6145,C13H16N2O2,secondary,CC1=COc2c(cccc2N2CCNCC2)O1,13,base,pKAH1,8.82,chembl,QUFVTWOEEXQODO-UHFFFAOYSA-N,9.523830091798814,9.602395824293694
83920,C13H28N4O2,primary,NCC(=O)CNCCCCCCCNCC(=O)CN,13,base,pKAH1,8.79,chembl,JAXBECHNKMUALI-UHFFFAOYSA-N,9.60719288206496,9.698475603566537
115334,C12H19N3O,secondary,CCCCc1noc(C2=CC(C)CNC2)n1,13,base,pKAH1,8.95,chembl,WCENAKFFYLPIPK-UHFFFAOYSA-N,8.958273865862388,8.950564027626704
8070,C7H15NO4,tertiary,CN1[C@H](CO)[C@@H](O)[C@H](O)[C@H]1CO,1,base,pKAH1,8.15,chembl,YWBPEHFIHKFMMC-DBRKOABJSA-N,8.58571430779912,8.521170529755217
19779,C4H8N2O3,primary,NC(=O)C[C@H](N)C(=O)O,5,base,pKAH1,8.43,chembl,DCXYFEDJOCDNAF-REOHCLBHSA-N,8.4525709603011,8.367716172020593
19473,C8H20N4O,primary,CC(=O)NCCNCCNCCN,6,base,pKAH1,9.56,chembl,GMXQUOKWLVCFEG-UHFFFAOYSA-N,8.649526276458037,8.594717010674824
6441,C11H17NO,secondary,COc1ccc(CNC(C)C)cc1,7,base,pKAH1,9.48,chembl,RVROZYOHWNUUNB-UHFFFAOYSA-N,8.795209859353285,8.762624616017266
93978,C11H19N7,secondary,CN(C)CCNCCn1cnc2c(N)ncnc21,5,base,pKAH1,9.69,chembl,NSNOHJBSPZZTEY-UHFFFAOYSA-N,8.903824067557327,8.887807915626386
50715,C12H17NO3,secondary,COc1cccc(OCC2CNCCO2)c1,11,base,pKAH1,8.19,chembl,CAIBSLGEKNOIJR-UHFFFAOYSA-N,9.01516979086552,9.016139422816485
15147,C12H13NO3,secondary,CNCc1cc(=O)oc2cc(OC)ccc12,1,base,pKAH1,8.82,chembl,GWMGUFTYUOYYQV-UHFFFAOYSA-N,8.581975479914387,8.516861343885148
92130,C8H15NO2,tertiary,CC(=O)OC1CCN(C)CC1,7,base,pKAH1,8.72,chembl,RWPYOAUYOSFJQV-UHFFFAOYSA-N,8.628704030128011,8.570718331828225
115767,C12H21N5,tertiary,CC(C)c1cc(N2CC(N(C)C)C2)nc(N)n1,9,base,pKAH1,8.27,chembl,YPBPWSIJZRPMHU-UHFFFAOYSA-N,8.650624490241396,8.5959827569096
9809,C9H21NO,primary,CCCCCCC(C)(O)CN,10,base,pKAH1,9.65,chembl,RKBWVYGDXDVCME-UHFFFAOYSA-N,9.542365096343474,9.62375834274811
40166,C13H16N4O,tertiary,CN1CCC[C@@H]1c1nc2c(C(N)=O)cccc2[nH]1,11,base,pKAH1,7.22,chembl,CZGUWBMWWWXIOR-SNVBAGLBSA-N,8.800163939083907,8.768334440334549
16222,C10H14N2,tertiary,CN(C)C/C=C/c1cccnc1,1,base,pKAH1,8.68,chembl,WHTPPBOYBAUQJK-GQCTYLIASA-N,8.713942379598576,8.66895978675754
35015,C8H23N5,primary,NCCNCCNCCNCCN,6,base,pKAH1,9.81,chembl,FAGUFWYHJQFNRV-UHFFFAOYSA-N,10.165777346022882,10.342272096353957
118035,C11H21NO4,secondary,OC[C@H]1O[C@H](CNC2CCCC2)[C@@H](O)[C@@H]1O,6,base,pKAH1,9.42,chembl,UTBLTVCGVZQHJS-GWOFURMSSA-N,8.64614635125848,8.590821478074544
73570,C13H18N2O3,tertiary,COC(=O)c1cncc(OC[C@@H]2CCCN2C)c1,15,base,pKAH1,8.52,chembl,SYEVEORWRHDXTI-NSHDSACASA-N,8.492925138791291,8.41422637818927
101153,C11H24N4O3,primary,CC(C)C[C@H](NC(=O)[C@@H](O)C[C@H](N)CN)C(N)=O,12,base,pKAH1,9.25,chembl,VTJRQLJOIUWHBZ-CIUDSAMLSA-N,8.57554128049092,8.50944560769841
79284,C12H16N2O3,primary,C[C@H](NC(=O)CN)C(=O)OCc1ccccc1,6,base,pKAH1,8.14,chembl,QDAJREIVNJGHAV-VIFPVBQESA-N,8.514611695463396,8.439221217872436
25777,C5H10N2O,secondary,NC(=O)[C@@H]1CCCN1,7,base,pKAH1,9.81,chembl,VLJNHYLEOZPXFW-BYPYZUCNSA-N,9.816362489509016,9.939554022962659
39398,C11H16N6O,secondary,Nc1nc(OCC2CCNCC2)c2nc[nH]c2n1,9,base,pKAH1,10.37,chembl,SHZXJEIOGVNQTB-UHFFFAOYSA-N,10.125693155373753,10.296073064656442
56535,C11H19N,primary,CC12CC3CC(C1)CC(N)(C3)C2,9,base,pKAH1,10.7,chembl,MWMFMCTUGUZSJJ-UHFFFAOYSA-N,10.479554508581092,10.70391594756386
10071,C11H13N3O,primary,NCCNC(=O)c1cc2ccccc2[nH]1,0,base,pKAH1,9.16,chembl,ZDWRNAVXBIRDFE-UHFFFAOYSA-N,9.383831410720349,9.441040352223188
124511,C7H13NO3,primary,CC1=CC(N)C(O)C(O)C1O,4,base,pKAH1,8.61,chembl,WZWBJSCSPMLHKQ-UHFFFAOYSA-N,8.626881398941977,8.568617658356393
32316,C8H13N3,secondary,C[C@H]1CNC[C@@H]1c1c[nH]cn1,3,base,pKAH1,10.85,chembl,KTEPQLOOQDLKHF-BQBZGAKWSA-N,10.204875370397964,10.38733452216731
53414,C12H19N3O,secondary,N#C[C@@H]1CCCN1C(=O)CNC1CCCC1,10,base,pKAH1,9.18,chembl,QQNHTINEHANVJY-NSHDSACASA-N,8.54035117701503,8.46888725589951
148,C10H13N3,secondary,c1cncc(N2C[C@H]3C[C@@H]2CN3)c1,11,base,pKAH1,9.67,chembl,ZGHKBXCWIZHPBZ-PSASIEDQSA-N,9.187191648450034,9.214403205183388
107505,C12H18N2O,primary,Cc1cccc(C)c1N(C)C(=O)[C@@H](C)N,14,base,pKAH1,8.22,chembl,WAZVWEIMFJYUIF-SNVBAGLBSA-N,9.352980016246816,9.405482579243026
3792,C13H28N4,secondary,C(CNC1CCNCC1)CNC1CCNCC1,2,base,pKAH1,10.66,chembl,TVKIQDZXLBOEDA-UHFFFAOYSA-N,10.33523460307726,10.537580048522857
34040,C9H17N3,secondary,CCNCCCCc1c[nH]cn1,2,base,pKAH1,10.62,chembl,KIDYDIXDUYDRBZ-UHFFFAOYSA-N,10.424435182536795,10.640388171405021
74881,C13H21NO,primary,CCCCOc1ccc(CC(C)N)cc1,12,base,pKAH1,10.04,chembl,XYGSKZYABPNAKO-UHFFFAOYSA-N,10.022345959322147,10.176960259609917
12662,C11H19N5,secondary,CNC1CN(c2cc(C(C)C)nc(N)n2)C1,1,base,pKAH1,8.82,chembl,KKCINUZBUGOVQM-UHFFFAOYSA-N,8.843865573778745,8.818702756965234
24390,C13H16N4O2,primary,COc1cccc(NC(=O)[C@@H](N)Cc2c[nH]cn2)c1,11,base,pKAH1,7.83,chembl,SFBWPWVPMWKSLC-LBPRGKRZSA-N,8.391711187364793,8.29757224411646
22580,C13H17NO,secondary,COc1ccc2c(c1)C1CNCC(C2)C1,10,base,pKAH1,10.1,chembl,GZIFREAWIVCPFE-UHFFFAOYSA-N,9.694609584481931,9.799227719062767
57405,C5H11NO2,primary,C=C[C@H](O)[C@@H](O)CN,7,base,pKAH1,9.2,chembl,RIBWZLJVEAAKEZ-WHFBIAKZSA-N,8.658317900869875,8.604849796900458
112444,C8H17N3,primary,C=CCC(=N)NCCCCN,4,base,pKAH1,12.33,chembl,UHRBMIUEKLWEPB-UHFFFAOYSA-N,10.022022867954151,10.176587880671748
15043,C9H17NO4,tertiary,C[C@@H]1C[C@H](O)[C@@H]2[C@H](O)[C@@H](O)[C@@H](CO)N21,13,base,pKAH1,9.01,chembl,PIBHCJDPQRCONN-ZLSXHNQQSA-N,8.582710791056389,8.517708826700861
100352,C8H12N2O4,primary,NC(CN1C=CC(=O)C(O)C1)C(=O)O,0,base,pKAH1,8.5,chembl,ONYCJIGOLSLMCS-UHFFFAOYSA-N,8.23669672561826,8.118910334874272
13133,C12H17NO,secondary,OCc1ccccc1C1CCCNC1,12,base,pKAH1,10.02,chembl,WOYZOOQUMXHPKA-UHFFFAOYSA-N,9.651990489682525,9.7501070837282
50488,C12H21N3,tertiary,CCCN(CCN(C)C)c1ccccn1,6,base,pKAH1,8.77,chembl,RFBBAIPIHLYHLB-UHFFFAOYSA-N,8.588952609738596,8.524902834474988
24544,C6H14N2O,primary,NOC1CCC(N)CC1,6,base,pKAH1,10.45,chembl,BYTVHKDJAGIKDO-UHFFFAOYSA-N,10.440594998138423,10.659013165975587
114378,C11H21N3O,primary,NCCCCC(N)C(=O)N1CC=CCC1,0,base,pKAH1,10.21,chembl,PRNZLJDYWPQSQN-UHFFFAOYSA-N,10.039647457009373,10.19690109980458
125842,C10H14N2O,secondary,Cc1cncc(OC[C@H]2CCN2)c1,11,base,pKAH1,9.79,chembl,DEFPVUIYITVQJX-SECBINFHSA-N,8.950572099432385,8.941687357157264
91721,C9H14N2O2,tertiary,O=C1NC2(CO1)CN1CCC2CC1,7,base,pKAH1,8.31,chembl,LISSUXFVFOSFNM-UHFFFAOYSA-N,8.737351525941081,8.695939997069274
104758,C9H14N2O2,tertiary,CN1CCC[C@@H]1c1cc(CO)no1,1,base,pKAH1,7.71,chembl,VLPSTMLLXBVEAF-MRVPVSSYSA-N,8.648082875703473,8.593053419215638
12735,C12H15N,secondary,Cc1ccc2c(c1)C1CNCC2C1,9,base,pKAH1,9.97,chembl,LPKHNHHBGJUJHL-UHFFFAOYSA-N,9.90554159186757,10.042337392413284
77694,C13H20N4O,tertiary,COc1cccc2nc(N)n(CCCN(C)C)c12,14,base,pKAH1,9.68,chembl,UPNACDYVUYTPCI-UHFFFAOYSA-N,9.438352136829534,9.503878212060195
58330,C10H17NO2,tertiary,CC(=O)OC1CC2CCCC1N2C,11,base,pKAH1,8.83,chembl,SEGNDTHRZAYKPQ-UHFFFAOYSA-N,8.752771404752218,8.713712177533221
98481,C10H19NO4,tertiary,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H]1N1CCCC1,10,base,pKAH1,8.99,chembl,RSZNDZIEBMZFLI-SVSWQMSJSA-N,8.51590304730827,8.440709565369241
20205,C12H16N2O3,primary,NCC(=O)N[C@H]1CO[C@@H](c2ccccc2)OC1,0,base,pKAH1,8.14,chembl,CLQUQVJTVGTXRN-KLPPZKSPSA-N,8.518820407464483,8.444071968654608
35711,C5H11NO,primary,C=C[C@@H](O)CCN,6,base,pKAH1,9.82,chembl,GTYDVILRLCJUHL-RXMQYKEDSA-N,8.861474879007215,8.838998360724393
80262,C13H23N5,secondary,CN[C@H]1CCN(c2ccnc(NCC(C)C)n2)C1,1,base,pKAH1,9.59,chembl,ROOXXUYZFBALHV-NSHDSACASA-N,8.939575715288017,8.929013475224842
14483,C6H10N2O2,secondary,O=C1NOC2CNCCC12,6,base,pKAH1,9.7,chembl,OIEMJXVYQIDRKW-UHFFFAOYSA-N,8.684353400190773,8.634857010190991
78721,C11H12N4,secondary,N#Cc1cncc(N2C[C@@H]3CNC[C@@H]32)c1,11,base,pKAH1,10.36,chembl,GPXAWLDGWSBLKM-ONGXEEELSA-N,8.933404855252125,8.921901250834567
24914,C13H16N8O,tertiary,Nc1ncnc2c(CN3C[C@H](O)[C@@H](n4ccnn4)C3)c[nH]c12,8,base,pKAH1,7.44,chembl,KFCKLNHKFVUNCF-UWVGGRQHSA-N,8.287584886813496,8.177561482222261
36492,C13H17N,tertiary,CN1CC[C@]2(c3ccccc3)C[C@@H]2C1,1,base,pKAH1,9.29,chembl,ZXAUMPXSWZIVAQ-CHWSQXEVSA-N,9.33683560758551,9.386875341940668
115250,C8H16N2,primary,N[C@@]12CCCC[C@@H]1CNC2,8,base,pKAH1,11.07,chembl,CAIDONUSMPDGKG-HTQZYQBOSA-N,10.481972867876646,10.706703227435101
25926,C12H12N2O,primary,NCc1ccnc(Oc2ccccc2)c1,0,base,pKAH1,8.96,chembl,PJFOUMAUWJEBRT-UHFFFAOYSA-N,9.030913712300194,9.03428507858812
42767,C13H18N2O2,tertiary,CN1CCC[C@H]1[C@H]1COc2c(N)cccc2O1,1,base,pKAH1,8.56,chembl,NRJVMOFFYPPJEG-CMPLNLGQSA-N,8.752925671368725,8.713889977513475
71274,C13H20N4O2,secondary,CCNC(=O)[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,7,base,pKAH1,9.13,chembl,XDXKQJGPKUSKOC-DCAQKATOSA-N,8.70568403589649,8.659441633184196
4534,C9H20N2,primary,CC1CCN(CCCN)CC1,8,base,pKAH1,10.22,chembl,KJZUUHBRCBCMNK-UHFFFAOYSA-N,9.748041046406275,9.860810147524273
65501,C10H15NO2,primary,[3H]C([3H])([3H])C(N)C([3H])([3H])c1cc(O)c(C)cc1O,5,base,pKAH1,9.45,chembl,ISJCIACBPBDNKH-OMSGHMRUSA-N,8.662821551769163,8.610040479493303
11224,C6H14N2O,secondary,CC1CC(ON)CCN1,8,base,pKAH1,10.1,chembl,RWAINVYYZGGFCC-UHFFFAOYSA-N,10.138434433063464,10.310758023547251
66482,C13H15NO,tertiary,CN1CCCC1c1cc2ccccc2o1,1,base,pKAH1,8.86,chembl,UFURGWJSEGJTTD-UHFFFAOYSA-N,8.998752008679642,8.997217108873624
114430,C9H16N4O4,primary,N[C@H]1C[C@@H](n2cc(CO)nn2)[C@H](O)[C@@H](O)[C@@H]1O,0,base,pKAH1,9.29,chembl,KTDPSJBBAKGRDB-ABRLLLAPSA-N,8.501831927543783,8.424491897069302
85688,C10H19NO2,tertiary,CCCCN1CC=C[C@@H](O)[C@@H]1CO,4,base,pKAH1,9.01,chembl,NHPSLFSVHQQWQU-VHSXEESVSA-N,8.672360029974298,8.621034052016757
33823,C7H15N,primary,NCC1CCCCC1,0,base,pKAH1,10.22,chembl,AVKNGPAMCBSNSO-UHFFFAOYSA-N,10.219066102563806,10.40369004973376
115679,C12H15N3O,tertiary,CN(C)CCOc1ncnc2ccccc12,1,base,pKAH1,8.6,chembl,FEWVAWUDSAXCDQ-UHFFFAOYSA-N,8.55803471313501,8.48926841446854
107486,C12H18N2O,tertiary,COCC1CCN(C)[C@@H]1c1cccnc1,6,base,pKAH1,8.67,chembl,OIVUCAHRVWZIDY-PIJUOVFKSA-N,8.687674307441286,8.638684521657392
26325,C13H23N5O3,primary,COC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CCCCN,20,base,pKAH1,10.2,chembl,JPUZVQADCCFSOS-WDEREUQCSA-N,10.013166515827875,10.16638049252245
11081,C9H17NO5,primary,C=CCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,14,base,pKAH1,8.13,chembl,HWMNNLGUQVZSHU-OKNNCHMLSA-N,8.514690621388265,8.439312183942745
44783,C8H14N2O,secondary,O=C(C1CC1)N1CCNCC1,8,base,pKAH1,7.82,chembl,KIALFUYSJAAJSU-UHFFFAOYSA-N,8.828819011650527,8.80136084262337
10140,C12H19N3O,tertiary,CN1CCN(Cc2cc(N)ccc2O)CC1,4,base,pKAH1,8.29,chembl,DVWDFOXQOMJGGB-UHFFFAOYSA-N,8.600088444526278,8.537737440238585
94237,C11H16N4O2,primary,CC(C)C(N)C(=O)NNC(=O)c1ccncc1,4,base,pKAH1,8.01,chembl,JASGLUQXACSURO-UHFFFAOYSA-N,8.649909499482689,8.595158694350518
7934,C13H19N3O,secondary,COCc1ccnc2c1CC[C@@H]1CNCCN21,13,base,pKAH1,8.93,chembl,JZNPRZRCDYEBIG-LLVKDONJSA-N,9.221616225364903,9.254079249387066
6164,C13H21NO3,primary,CCOc1cc(CCN)cc(OC)c1OCC,8,base,pKAH1,9.77,chembl,VFOAVFQWZYUFQZ-UHFFFAOYSA-N,9.835095139171724,9.961144337286859
71254,C13H16N4O2,tertiary,O=C1c2nccnc2C(=O)N1CCN1CCCCC1,13,base,pKAH1,7.78,chembl,KMWJBDUSNTWJQT-UHFFFAOYSA-N,8.536739635061494,8.464724773422347
54613,C9H10N2,secondary,C1=C(c2ccncc2)CNC1,9,base,pKAH1,10.09,chembl,VFNONVQZSSUTKY-UHFFFAOYSA-N,9.124980777213404,9.142702069008555
55707,C13H19NO3,secondary,CCOc1ccccc1OC[C@H]1CNCCO1,13,base,pKAH1,8.19,chembl,YWPHCCPCQOJSGZ-LLVKDONJSA-N,8.88245909367017,8.863183716164077
7633,C13H15N,primary,CC(N)Cc1ccc2ccccc2c1,2,base,pKAH1,10.0,chembl,UPQSZFKXKRKCGZ-UHFFFAOYSA-N,9.675402142938504,9.777090183382919
348,C7H15NO2,tertiary,CC1OCC(CN(C)C)O1,6,base,pKAH1,8.51,chembl,KHUCQBZVGWVHNJ-UHFFFAOYSA-N,8.514856385643165,8.439503235525486
92843,C11H23N3O,tertiary,CCN(CC)C(=O)N1CCCN(C)CC1,11,base,pKAH1,7.91,chembl,LWEFVBRHQXZYFO-UHFFFAOYSA-N,8.698334746634607,8.650971210255218
442,C10H13NO3,primary,COc1c(CCN)ccc2c1OCO2,6,base,pKAH1,9.71,chembl,AXEJSBWWIHAWJM-UHFFFAOYSA-N,9.7832254729629,9.90136195639019
108133,C11H16N2O,tertiary,CN1CCCC1COc1ccccn1,1,base,pKAH1,8.7,chembl,FVYOREQUPSCRIR-UHFFFAOYSA-N,8.734620923680163,8.692792841585716
32438,C13H25NO6,secondary,OC[C@@]1(O)C[C@H](N[C@H]2CCCC[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,6,base,pKAH1,8.53,chembl,STUARDXZEPMAOG-UFDUNBMBSA-N,8.536031287949095,8.46390836799745
10542,C12H14N2O,tertiary,CN1CCC[C@H]1c1cc2ncccc2o1,1,base,pKAH1,8.58,chembl,BJFLPKJLIFUESE-JTQLQIEISA-N,8.675439056598744,8.624582783981072
22556,C7H11N3,primary,NC[C@@H]1C[C@H]1c1c[nH]cn1,0,base,pKAH1,10.05,chembl,LMFNLINKCDGRTE-NTSWFWBYSA-N,9.774234500534748,9.890999411619468
21073,C9H10N2O2,secondary,O=[N+]([O-])c1ccc2c(c1)CNCC2,10,base,pKAH1,8.52,chembl,YPRWYZSUBZXORL-UHFFFAOYSA-N,8.72128506856927,8.677422602521277
102627,C12H17NO,primary,NC[C@H]1c2ccccc2CCC[C@H]1O,0,base,pKAH1,9.42,chembl,LOPYGLPMUWBPNU-NWDGAFQWSA-N,9.135128314140836,9.154397612128431
31465,C13H20N4O,secondary,CCC(C)(C)NCC(=O)N1[C@H](C#N)CC[C@@H]1C#N,5,base,pKAH1,9.23,chembl,ZRWDNYUDHYWVBZ-PHIMTYICSA-N,8.606238294360631,8.544825449322246
60472,C7H13N3,primary,C[C@@H](N)[C@@H](C)c1c[nH]cn1,2,base,pKAH1,9.84,chembl,QQTWSOMOTYJIQP-PHDIDXHHSA-N,10.117231923971834,10.286321072875968
63505,C8H18N2O2,primary,CC(CN)CCC(C)(O)C(N)=O,3,base,pKAH1,10.23,chembl,ZPUHYXBPXTWNOV-UHFFFAOYSA-N,8.914573631408498,8.900197324843646
33007,C5H11N3,secondary,NC1=NCCNCC1,0,base,pKAH1,11.19,chembl,IXHBPEZYQPMRPN-UHFFFAOYSA-N,10.10855434605222,10.276319730928588
66362,C13H17NO2,primary,COc1ccc2c3c1[C@H](CN)CC[C@@H]3CO2,10,base,pKAH1,9.7,chembl,NMAPUKLHAPDGKS-DTWKUNHWSA-N,8.65069706679085,8.596066405007623
19917,C10H20N2,secondary,C1CCN(C2CCNCC2)CC1,3,base,pKAH1,10.45,chembl,QDVBKXJMLILLLB-UHFFFAOYSA-N,10.491330412233088,10.717488264661332
80666,C11H18N2O5,secondary,CC(N[C@H](C)C(=O)N1CCC[C@H]1C(=O)O)C(=O)O,2,base,pKAH1,8.01,chembl,HLBPRUWPRRRMCK-QUFPSDLASA-N,8.275964303939327,8.164168180078613
103140,C9H18N2O5,secondary,CO[C@@H]1NC[C@@H](O)[C@H](NC(C)=O)[C@@H](O)[C@@H]1O,3,base,pKAH1,7.51,chembl,YHIONQKFAQRBHP-DMAGGPPCSA-N,8.507547321879999,8.43107917449281
120092,C12H17N3,secondary,c1cncc(N2CCC3(CCCN3)C2)c1,12,base,pKAH1,10.64,chembl,NXIPMBQVNTWEEX-UHFFFAOYSA-N,9.490096329981293,9.563515978991942
290,C10H16N2O,secondary,C[C@H]1C[C@@H]1C(=O)N1CC2CC(C1)N2,12,base,pKAH1,9.13,chembl,INYNWEUTASDACG-KRTGUUSXSA-N,9.24253732203662,9.278191858189471
118340,C8H15NO4,tertiary,OC1CCN2C[C@H](O)[C@@H](O)[C@H](O)C12,4,base,pKAH1,8.96,chembl,JDVVGAQPNNXQDW-SHIRPBDBSA-N,8.551314836727233,8.481523421289465
778,C10H18N4O2,secondary,CCCc1cn(C[C@H]2NC[C@@H](O)[C@H]2O)nn1,8,base,pKAH1,9.34,chembl,NCDYRVHMNRRUOD-BBBLOLIVSA-N,8.641989858787793,8.586030912909225
11358,C11H17N5,tertiary,Cc1cc(NCCN(C)C)n2nccc2n1,7,base,pKAH1,8.89,chembl,LJNBXWGNBJWGID-UHFFFAOYSA-N,8.398229208402158,8.305084588899623
36816,C10H19N3,primary,Cn1cc(CCN)nc1C(C)(C)C,6,base,pKAH1,9.58,chembl,LKUXNSHKBOWGFZ-UHFFFAOYSA-N,9.99759077296477,10.148428670954099
44700,C12H14N2,secondary,C1=C(c2cccnc2)CC2CCC1N2,13,base,pKAH1,10.02,chembl,OWYJMZSLCXNXPU-UHFFFAOYSA-N,9.731341753117158,9.841563377975072
66450,C9H18N2O5,primary,NCCNC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,0,base,pKAH1,9.16,chembl,XRGSHHKQKGZFTJ-PULFBKJNSA-N,9.20104384821878,9.230368557254442
16577,C10H12N2O2,primary,CN1C(=O)[C@@H](N)COc2ccccc21,5,base,pKAH1,7.56,chembl,WGQRJYAYYNVCJS-ZETCQYMHSA-N,8.599039150274841,8.5365280762076
2756,C13H19NO2,tertiary,CCCN1CCOC(c2ccc(O)cc2)C1,3,base,pKAH1,7.41,chembl,IZHCCKWRFAIIPH-UHFFFAOYSA-N,8.525420637634035,8.451679063568488
35522,C12H15N3,tertiary,CN1C2C=C(c3cncnc3)CC1CC2,1,base,pKAH1,8.13,chembl,LCOBXTMNGOZASS-UHFFFAOYSA-N,8.638428753265387,8.581926560937946
126892,C12H20N2O,tertiary,CCO.CN1CCC[C@H]1c1cccnc1,4,base,pKAH1,8.58,chembl,BPDQFGHMIVCAMB-PPHPATTJSA-N,9.816707999506832,9.939952240491374
125848,C11H14N4O4,secondary,O=c1[nH]cnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,8,base,pKAH1,7.94,chembl,IWKXDMQDITUYRK-KUBHLMPHSA-N,8.112617026716231,7.975902284823558
64278,C11H19N3O2,primary,Cn1c(CC2(CN)CCCCC2)noc1=O,6,base,pKAH1,9.74,chembl,AYHSPTMVBFDOBM-UHFFFAOYSA-N,8.62727476233003,8.56907102930736
